"","logFC","pval","adjPval","negLogAdjPval","significant"
"ACADS_HUMAN",0.0322382100193117,0.928655466926714,0.980247437311531,0.00866428441456067,FALSE
"ACADV_HUMAN",0.0647576889627471,0.844089762794717,0.945096459276447,0.0245238638784399,FALSE
"ACAP2_HUMAN",-0.371764214555548,0.654452016112842,0.862415802657868,0.0642832941978825,FALSE
"ACBD7_HUMAN",0.724337193642766,0.0759420203503779,0.356358155291327,0.448113297881496,FALSE
"ACBG1_HUMAN",0.778153693540892,0.0304741462269597,0.240212274935291,0.619404803758866,FALSE
"ACBP_HUMAN",-0.516682809571468,0.588892255123302,0.823955254006397,0.0840963726059977,FALSE
"ACDSB_HUMAN",0.483116006651544,0.0458046724753994,0.282476469843598,0.54901772286292,FALSE
"ACLY_HUMAN",-0.632190265191632,0.134651131053763,0.459603601011129,0.337616577257173,FALSE
"ACO13_HUMAN",-0.846147429690736,0.154189037883689,0.486390947719469,0.313014516367037,FALSE
"ACOC_HUMAN",-0.568436201898988,0.118037992659198,0.431100979856427,0.365420990030001,FALSE
"ACON_HUMAN",-1.64239310172716,0.0657748494795396,0.335199984335575,0.474696010337028,FALSE
"ACOT1_HUMAN",-1.05948120969174,0.00234569041094764,0.0580347277805634,1.23631204833303,FALSE
"ACOT9_HUMAN",-0.575798195082286,0.0426026663059809,0.275495669128335,0.559885223993502,FALSE
"ACOX1_HUMAN",-0.714488424041803,0.216371927992642,0.567609359386922,0.245950452015512,FALSE
